id,region,datecollected,youth,youngadult,middleaged,senior,incomeLevel
236570,Brampton,2021-04-20,0.12,0.33,0.27,0.28,101033
821777,Kitchener,2020-11-25,0.27,0.08,0.35,0.3,85011
64180,Brampton,2020-05-07,0.34,0.24,0.13,0.29,73636
607152,Mississauga,2020-03-24,0.13,0.02,0.4,0.45,40980
132734,Brampton,2021-10-07,0.09,0.14,0.48,0.29,66739
569617,Kitchener,2021-05-04,0.08,0.09,0.33,0.5,111404
259135,Toronto,2022-07-11,0.21,0.04,0.26,0.49,33845
58971,Brampton,2021-06-05,0.22,0.17,0.22,0.39,75214
183180,Guelph,2021-04-07,0.31,0.14,0.12,0.43,36700
876273,Kitchener,2022-01-10,0.27,0.13,0.16,0.44,97774
363533,Stratford,2020-11-21,0.38,0.29,0.16,0.17,62395
361929,Mississauga,2021-02-24,0.32,0.34,0.19,0.15,70962
99779,Guelph,2021-08-26,0.14,0.01,0.31,0.54,74231
145417,Oakville,2021-10-11,0.08,0.15,0.26,0.51,54045
334500,Hamilton,2021-11-27,0.13,0.01,0.59,0.27,70576
606676,Guelph,2021-12-09,0.01,0.12,0.31,0.56,97728
835191,London,2021-02-11,0.11,0.37,0.41,0.11,48989
563500,London,2021-10-28,0.1,0,0.29,0.61,107996
415164,Hamilton,2022-09-02,0.28,0.04,0.37,0.31,31170
682125,Waterloo,2021-09-03,0.34,0.29,0.07,0.3,60416
984705,Hamilton,2020-03-12,0.01,0.04,0.6,0.35,30119
688583,Mississauga,2020-08-15,0.1,0.37,0.34,0.19,90085
358689,Stratford,2020-12-15,0.39,0.37,0.24,0,91996
661449,Brampton,2020-02-25,0.3,0.13,0.54,0.03,104241
168841,Kitchener,2021-09-29,0.2,0.23,0.51,0.06,36332
167624,Guelph,2020-04-04,0.21,0.07,0.55,0.17,48830
148985,Brampton,2021-03-28,0.34,0.35,0.3,0.01,60322
378745,Brampton,2020-09-22,0.19,0.03,0.17,0.61,84676
627688,Guelph,2020-02-08,0.05,0.18,0.05,0.72,49972
219677,Oakville,2020-03-29,0.16,0.01,0.38,0.45,119890
485172,Brampton,2020-01-05,0.22,0.38,0.15,0.25,103579
302336,Oakville,2022-02-07,0.29,0.32,0.17,0.22,114772
731474,Brampton,2022-04-07,0.24,0.23,0.46,0.07,66751
992632,Toronto,2021-08-11,0.27,0.14,0.57,0.02,76014
407372,Oakville,2021-07-16,0.23,0.07,0.43,0.27,119439
9759,Oakville,2020-03-18,0.05,0.26,0.17,0.52,46243
856141,Kitchener,2020-06-01,0.03,0.32,0.29,0.36,87235
498403,Toronto,2021-07-01,0.26,0.34,0.36,0.04,94883
820087,Guelph,2022-04-17,0.16,0.02,0.2,0.62,101125
623928,Waterloo,2020-01-30,0.3,0.35,0.11,0.24,31060
181342,Hamilton,2020-01-13,0.24,0.31,0.33,0.12,110720
288703,London,2022-02-12,0.23,0.04,0.13,0.6,54505
594557,Oakville,2020-12-14,0.31,0.24,0.3,0.15,79381
890383,Oakville,2020-03-17,0.03,0.3,0.24,0.43,103373
897479,Toronto,2020-08-05,0.4,0.32,0.27,0.01,42687
669192,Hamilton,2020-02-22,0.14,0.2,0.43,0.23,58127
84626,Stratford,2021-10-07,0.2,0.35,0.27,0.18,67644
151485,London,2021-05-16,0.22,0.13,0.27,0.38,72825
389940,Toronto,2021-11-28,0.09,0.02,0.12,0.77,59531
238460,Brampton,2021-11-17,0.3,0.07,0.57,0.06,100971
531713,Oakville,2020-12-19,0.13,0.14,0.23,0.5,67893
941468,Waterloo,2020-08-27,0.13,0.1,0.48,0.29,92282
726966,Guelph,2021-12-10,0.37,0.32,0.11,0.2,73720
935475,Toronto,2021-11-15,0.32,0.05,0.23,0.4,60951
680084,Oakville,2020-09-14,0.27,0.01,0.38,0.34,116829
801068,Oakville,2022-01-03,0,0.18,0.13,0.69,43417
502005,Guelph,2020-08-26,0.31,0.12,0.33,0.24,62092
862348,Brampton,2021-04-18,0.4,0.23,0.03,0.34,91153
753964,Hamilton,2020-01-03,0.09,0.28,0.34,0.29,66846
720604,Hamilton,2021-02-08,0.36,0.29,0.32,0.03,95492
203380,Toronto,2021-12-15,0.21,0.21,0.37,0.21,82462
40767,Toronto,2020-01-06,0.25,0.27,0.09,0.39,73058
692810,London,2022-09-07,0.29,0.07,0.25,0.39,43258
294218,Oakville,2020-01-27,0.36,0.1,0.16,0.38,61480
409803,Hamilton,2020-02-11,0.04,0.18,0.27,0.51,108185
255282,Guelph,2021-10-01,0.3,0.05,0.42,0.23,40685
813428,London,2021-11-27,0.25,0.16,0.46,0.13,85715
175314,Guelph,2021-04-01,0.21,0.19,0.52,0.08,48198
576340,Stratford,2022-08-12,0.11,0.03,0.12,0.74,103038
747052,Waterloo,2021-12-03,0.17,0.39,0.31,0.13,45183
869136,Hamilton,2020-11-15,0.26,0.36,0.09,0.29,88646
5612,Waterloo,2021-04-08,0.09,0.37,0.1,0.44,65064
157028,Hamilton,2021-03-11,0.05,0.27,0.37,0.31,55437
530837,Mississauga,2022-05-02,0.28,0.14,0.39,0.19,54264
667812,Mississauga,2020-11-14,0.12,0.15,0.1,0.63,60700
666489,Waterloo,2020-10-03,0,0.15,0.51,0.34,96485
353234,Toronto,2020-05-05,0.22,0.4,0.34,0.04,85133
642573,Mississauga,2022-04-20,0.23,0.35,0.34,0.08,104594
421311,Mississauga,2020-02-28,0.02,0.03,0.4,0.55,109436
242085,Hamilton,2022-04-20,0.3,0.34,0.26,0.1,99926
329774,Kitchener,2020-07-12,0.36,0.28,0.27,0.09,106786
333604,Mississauga,2022-06-14,0.08,0.07,0.26,0.59,77964
920709,London,2020-12-31,0.3,0.01,0.32,0.37,117111
900242,Toronto,2020-04-13,0.07,0,0.45,0.48,69464
909006,Waterloo,2021-09-19,0.36,0.3,0.27,0.07,114592
517944,Mississauga,2021-02-15,0.31,0.24,0.15,0.3,111445
137005,Hamilton,2021-11-04,0.1,0.11,0.4,0.39,51652
965488,Hamilton,2021-04-18,0.34,0.17,0.2,0.29,69120
733984,Waterloo,2021-06-22,0.31,0.3,0.31,0.08,107580
788789,Waterloo,2021-11-10,0.34,0.02,0.58,0.06,54711
927658,London,2022-08-23,0.11,0.18,0.52,0.19,56286
785072,Brampton,2020-05-13,0.33,0.13,0.42,0.12,110070
330325,Kitchener,2021-03-07,0.39,0.24,0.3,0.07,118575
361212,Brampton,2020-05-24,0.27,0.3,0.23,0.2,34948
990158,Toronto,2020-09-18,0.02,0.2,0.26,0.52,103382
760073,Brampton,2021-09-18,0.24,0.26,0.42,0.08,65463
878056,Waterloo,2020-07-17,0.19,0.35,0.15,0.31,102015
562594,Stratford,2021-02-27,0.4,0.02,0.13,0.45,69656
781228,Toronto,2022-03-22,0.39,0.26,0.23,0.12,49854
160891,Toronto,2022-03-23,0.33,0.02,0.04,0.61,57920
328084,Kitchener,2022-03-13,0.12,0.03,0.22,0.63,45016
537615,Toronto,2020-08-19,0.38,0.27,0.11,0.24,59128
447158,Toronto,2022-02-04,0.31,0.21,0.25,0.23,47941
857492,Kitchener,2020-10-06,0.29,0.35,0.13,0.23,39590
488828,Guelph,2020-01-29,0.22,0.2,0.03,0.55,34134
708634,Toronto,2020-01-11,0.09,0.23,0.35,0.33,77521
759249,Guelph,2020-10-31,0.14,0.11,0.25,0.5,55797
564133,Kitchener,2020-03-31,0.4,0.04,0.35,0.21,97751
640094,Stratford,2022-02-17,0.27,0.04,0.39,0.3,55872
719680,Waterloo,2022-05-13,0.04,0.26,0.28,0.42,74308
861533,London,2022-05-27,0.4,0.35,0.13,0.12,87155
771151,Hamilton,2020-07-29,0.06,0.29,0.57,0.08,119227
159859,London,2021-03-01,0.11,0.3,0.48,0.11,67186
783590,Stratford,2022-04-26,0.02,0.37,0.47,0.14,88731
276540,Toronto,2021-05-03,0.24,0.17,0.31,0.28,70024
263183,Hamilton,2022-08-13,0.14,0.24,0.47,0.15,116703
578107,Hamilton,2021-02-18,0.3,0.16,0.37,0.17,103178
184239,Brampton,2022-07-24,0.05,0.3,0.46,0.19,75528
788556,Brampton,2021-11-30,0.19,0.13,0.47,0.21,46597
587385,London,2021-01-07,0.38,0.24,0.1,0.28,79142
783330,London,2022-01-02,0.2,0.21,0.23,0.36,63317
908237,Mississauga,2020-05-31,0.17,0.36,0.03,0.44,35284
656960,Guelph,2021-10-10,0.13,0.37,0.2,0.3,33530
353590,Waterloo,2020-02-27,0.08,0.28,0.47,0.17,46075
391580,Toronto,2022-05-17,0.02,0.21,0.31,0.46,80961
237056,London,2020-10-07,0.32,0.08,0.19,0.41,87067
995687,Brampton,2022-04-13,0.37,0.1,0.44,0.09,42199
109154,Mississauga,2021-05-09,0.1,0.06,0.26,0.58,119765
169513,Mississauga,2021-06-25,0.1,0.05,0.19,0.66,99380
950984,London,2021-10-12,0.05,0.34,0.23,0.38,95692
968642,Kitchener,2020-10-02,0.3,0.07,0.04,0.59,70840
610357,Brampton,2020-05-11,0.03,0.11,0.11,0.75,74541
357855,London,2022-04-16,0.27,0.36,0.21,0.16,102576
983167,Hamilton,2020-09-19,0.17,0.13,0.25,0.45,62295
788822,Mississauga,2020-04-21,0.13,0.38,0.48,0.01,57661
558082,Oakville,2021-08-01,0.28,0.15,0.16,0.41,69943
182476,Oakville,2021-12-01,0.13,0.01,0.36,0.5,118373
56639,Brampton,2020-01-11,0.11,0.33,0.54,0.02,109713
989281,Kitchener,2021-05-15,0.37,0.02,0.18,0.43,33510
440096,Kitchener,2022-05-29,0.02,0.02,0.34,0.62,103421
492571,Stratford,2022-03-26,0.35,0.11,0.38,0.16,84758
311953,Oakville,2020-12-04,0.08,0.18,0.04,0.7,112333
355157,Mississauga,2020-09-10,0.38,0.16,0.03,0.43,112222
432009,Mississauga,2020-09-21,0.03,0.1,0.43,0.44,82020
104781,Hamilton,2022-04-14,0.31,0.4,0.18,0.11,106118
71399,Oakville,2021-05-28,0.09,0.08,0.42,0.41,49933
133818,Toronto,2021-08-28,0.02,0.1,0.24,0.64,76821
172634,Mississauga,2022-08-31,0.3,0.18,0.21,0.31,91435
422914,Mississauga,2020-02-09,0.37,0.36,0.2,0.07,32737
145392,Mississauga,2021-07-03,0.4,0.29,0.11,0.2,98966
182928,London,2020-05-22,0.36,0.06,0.09,0.49,106159
993303,Hamilton,2020-08-22,0.34,0.26,0.24,0.16,48877
190325,Waterloo,2020-09-09,0.02,0.11,0.2,0.67,103103
354107,Brampton,2021-11-05,0.14,0.32,0.1,0.44,119472
472058,Mississauga,2020-08-28,0.22,0.02,0.06,0.7,99910
805052,Oakville,2021-03-11,0.35,0.39,0.07,0.19,42745
618579,Mississauga,2021-02-16,0.23,0.32,0.22,0.23,94594
255324,Stratford,2020-08-18,0.11,0.28,0.04,0.57,46376
566717,London,2021-02-26,0.23,0.35,0.28,0.14,81364
333420,Hamilton,2021-02-12,0.39,0.22,0.16,0.23,55898
526835,Toronto,2020-11-15,0.11,0.21,0.51,0.17,63414
903337,Guelph,2022-04-18,0.25,0.23,0.27,0.25,80886
266373,Toronto,2020-02-01,0.15,0.1,0.08,0.67,110298
582354,Guelph,2020-02-19,0.39,0.31,0.06,0.24,52903
430173,Toronto,2021-02-18,0.27,0.01,0.14,0.58,76692
331766,Toronto,2021-08-23,0.18,0.07,0.6,0.15,47763
327489,London,2020-11-23,0.13,0.14,0,0.73,78187
206507,Kitchener,2020-06-28,0.27,0.32,0.25,0.16,112914
729815,Guelph,2022-01-07,0.37,0.23,0.14,0.26,47314
933375,London,2020-07-28,0.05,0.29,0.41,0.25,88258
684919,Stratford,2022-02-15,0.31,0.38,0.17,0.14,97542
194791,Toronto,2020-03-14,0.17,0.34,0.14,0.35,61337
247508,Kitchener,2021-12-17,0.16,0.35,0.31,0.18,39140
629023,Oakville,2022-06-02,0.21,0.16,0.14,0.49,106179
859068,London,2021-12-02,0.26,0.18,0.31,0.25,86825
474281,London,2020-05-26,0.01,0.16,0.53,0.3,48438
212943,Guelph,2021-06-24,0.28,0.29,0.01,0.42,97196
198800,Hamilton,2020-03-31,0.34,0.35,0.22,0.09,44313
392034,Toronto,2021-08-10,0.12,0.31,0.51,0.06,90492
193369,Hamilton,2020-04-26,0.21,0.2,0.12,0.47,83751
554506,Brampton,2021-08-24,0.24,0.24,0.06,0.46,56750
886815,Kitchener,2020-04-28,0.35,0.13,0.1,0.42,90502
99253,Mississauga,2021-06-13,0.25,0.02,0.07,0.66,105095
430848,Oakville,2021-01-15,0.37,0.34,0.16,0.13,104405
246095,Oakville,2021-04-12,0.39,0.17,0.22,0.22,31487
223201,Waterloo,2021-10-03,0.15,0.2,0.45,0.2,89690
701817,Waterloo,2021-10-11,0.14,0.24,0.18,0.44,34323
75747,Kitchener,2020-06-03,0.37,0.06,0.42,0.15,114276
288611,Hamilton,2022-01-22,0.31,0.23,0.27,0.19,115120
32654,Guelph,2022-02-15,0.33,0.03,0.54,0.1,97962
789684,Mississauga,2022-09-16,0.36,0.11,0.25,0.28,34708
28418,Hamilton,2020-02-21,0.1,0.04,0.56,0.3,44941
840050,Brampton,2020-12-29,0.2,0.35,0.03,0.42,41992
66957,Guelph,2022-02-04,0.03,0.05,0.04,0.88,119000
630664,Hamilton,2022-06-26,0.01,0.26,0.41,0.32,48505
830198,Stratford,2021-05-14,0.1,0.03,0.51,0.36,93186
908650,Mississauga,2022-04-15,0.23,0.13,0.03,0.61,98660
87465,Waterloo,2021-11-02,0.22,0.23,0.55,0,39624
170366,Hamilton,2021-02-02,0.23,0,0.59,0.18,71596
4453,London,2022-02-09,0.4,0.09,0.09,0.42,113567
305558,Oakville,2021-06-11,0.34,0.09,0.48,0.09,48897
947660,Oakville,2020-04-28,0.36,0.18,0.42,0.04,59116
175615,Hamilton,2021-06-14,0.38,0.2,0.24,0.18,101849
282728,Toronto,2022-02-28,0.35,0.27,0.21,0.17,35988
343566,Hamilton,2022-04-18,0.13,0.14,0.15,0.58,64363
602103,Waterloo,2022-03-26,0.24,0.35,0.23,0.18,73765
391947,Mississauga,2020-09-07,0.08,0.2,0.48,0.24,119998
558862,Brampton,2020-01-18,0.36,0,0.33,0.31,31392
46138,London,2021-09-13,0.25,0.09,0.51,0.15,43214
134708,Guelph,2021-05-13,0.1,0.27,0.42,0.21,41675
48788,Toronto,2020-09-05,0.11,0.29,0.19,0.41,61519
655524,Oakville,2021-05-25,0.37,0.25,0.05,0.33,102280
588779,Brampton,2020-11-01,0.24,0.19,0.41,0.16,98438
927057,Hamilton,2021-12-25,0.25,0.2,0.34,0.21,42054
995689,London,2022-03-07,0.2,0.31,0.41,0.08,73516
93216,Toronto,2021-01-09,0.29,0.17,0.01,0.53,31842
76796,London,2020-06-03,0.14,0.39,0.29,0.18,104032
429186,Guelph,2022-03-08,0.33,0.09,0.34,0.24,45859
409382,Guelph,2021-05-07,0.01,0.24,0.1,0.65,118210
367211,Hamilton,2022-05-18,0.24,0.29,0.03,0.44,108510
987216,Brampton,2022-09-06,0.13,0.08,0.41,0.38,61089
666967,Oakville,2020-03-11,0.21,0.02,0.25,0.52,112712
677028,Waterloo,2022-05-15,0.18,0.21,0.18,0.43,119310
60018,Toronto,2022-09-02,0.33,0.17,0.05,0.45,88572
588712,Waterloo,2022-08-17,0.05,0.09,0.44,0.42,70799
390354,Guelph,2021-12-30,0.13,0.08,0.54,0.25,78393
971911,London,2020-05-15,0.03,0.3,0.25,0.42,116565
895595,Stratford,2021-01-29,0.02,0.35,0.03,0.6,45748
96209,Kitchener,2020-04-06,0.04,0.09,0.34,0.53,39652
647601,Waterloo,2020-09-19,0.18,0.19,0.51,0.12,90725
937904,Oakville,2022-02-12,0.35,0.36,0.11,0.18,80212
154429,Guelph,2020-10-01,0.14,0.22,0.15,0.49,34524
537904,Mississauga,2021-06-22,0.02,0.07,0.41,0.5,114451
790039,Toronto,2020-01-30,0.33,0.13,0.03,0.51,80453
267744,London,2022-08-01,0.3,0.15,0.3,0.25,75405
924235,Kitchener,2022-03-15,0.07,0.29,0.3,0.34,79026
123842,Guelph,2020-10-21,0.15,0.05,0.35,0.45,85019
424824,Mississauga,2022-05-23,0.08,0.07,0.25,0.6,33555
470657,Guelph,2020-10-17,0.4,0.31,0.16,0.13,38750
342308,Stratford,2022-07-20,0.01,0.28,0.09,0.62,112678
387594,Mississauga,2020-02-01,0.29,0.09,0,0.62,99775
701779,Hamilton,2020-09-21,0.26,0.21,0.13,0.4,71097
699457,Oakville,2021-10-10,0.26,0.37,0.34,0.03,118871
326292,Hamilton,2022-04-26,0.36,0.34,0.17,0.13,74180
169613,Toronto,2022-07-06,0,0.28,0.07,0.65,39392
459525,Guelph,2021-07-04,0.21,0.06,0.26,0.47,100633
472822,Brampton,2020-06-09,0.2,0.32,0.37,0.11,77978
976569,Oakville,2021-10-18,0.05,0.37,0.24,0.34,58433
414851,Brampton,2020-05-06,0.02,0.07,0.18,0.73,97301
704842,Mississauga,2020-10-28,0.07,0.24,0.19,0.5,98905
929505,Mississauga,2022-09-13,0.14,0.14,0.28,0.44,71962
33028,Oakville,2020-08-02,0.28,0.15,0.46,0.11,110524
247676,Stratford,2020-10-11,0.12,0.29,0.47,0.12,37005
136611,Guelph,2020-06-07,0.28,0.15,0.37,0.2,78170
680480,Brampton,2020-05-15,0.32,0.25,0.02,0.41,44573
762456,Brampton,2021-05-06,0.07,0.22,0.27,0.44,45085
966733,Guelph,2020-05-02,0.05,0.36,0.22,0.37,76918
651252,Hamilton,2021-07-22,0.23,0.19,0.41,0.17,41107
517267,Brampton,2020-07-28,0.38,0.08,0.01,0.53,116817
605791,Hamilton,2021-11-22,0.26,0.35,0.34,0.05,101176
978153,London,2020-12-28,0.1,0.24,0.58,0.08,82996
510683,Guelph,2022-09-02,0.21,0.13,0.24,0.42,44479
726514,Waterloo,2022-03-20,0.3,0.02,0.19,0.49,48549
500574,Brampton,2020-04-03,0.06,0.02,0.59,0.33,107903
161394,Hamilton,2022-01-21,0.34,0.21,0.01,0.44,71784
889373,Brampton,2021-11-26,0.29,0.31,0.35,0.05,42921
35285,Stratford,2022-07-29,0.03,0.14,0.12,0.71,119073
589035,Mississauga,2020-02-14,0.06,0.37,0.06,0.51,99222
338383,Oakville,2021-05-18,0.08,0.21,0.23,0.48,36190
875490,Mississauga,2021-01-14,0.06,0.28,0.08,0.58,55311
696768,Hamilton,2021-07-08,0.37,0.35,0.2,0.08,66197
610409,Mississauga,2021-11-11,0.08,0.14,0.43,0.35,57259
747190,Hamilton,2020-05-19,0.13,0.14,0.27,0.46,113240
36726,Kitchener,2020-02-23,0.01,0.16,0.35,0.48,114270
945372,Waterloo,2022-06-29,0.26,0.25,0.39,0.1,79951
969576,Hamilton,2020-01-04,0.14,0.32,0.16,0.38,67784
15973,Kitchener,2021-01-27,0.14,0.19,0.38,0.29,116905
708107,Hamilton,2022-06-02,0.39,0.33,0.26,0.02,76462
504815,Oakville,2020-09-03,0.31,0.38,0.27,0.04,84583
486428,London,2021-01-05,0.36,0.4,0.06,0.18,79215
798516,Waterloo,2021-04-02,0.39,0.27,0.05,0.29,49907
782512,Waterloo,2022-06-17,0.07,0.16,0.08,0.69,112295
738043,Hamilton,2020-10-21,0.3,0.15,0.49,0.06,85067
611558,Oakville,2021-05-27,0.04,0.18,0.49,0.29,39902
907677,Oakville,2021-01-13,0.05,0.32,0.19,0.44,32896
394608,Toronto,2021-11-05,0.21,0.37,0.18,0.24,56249
577192,Mississauga,2022-03-16,0.23,0.17,0.3,0.3,114523
836265,Brampton,2022-01-20,0.12,0.38,0.48,0.02,110390
372269,Oakville,2021-03-01,0.39,0.38,0.09,0.14,114156
486892,Hamilton,2021-10-28,0.07,0.15,0.34,0.44,66613
786322,Mississauga,2021-04-18,0.03,0.32,0.43,0.22,88547
667721,Brampton,2022-08-25,0.2,0.11,0.47,0.22,82823
769612,Toronto,2021-08-09,0.33,0.2,0.15,0.32,92896
113911,Toronto,2020-09-13,0.06,0.33,0.32,0.29,117157
532929,Brampton,2020-10-20,0.18,0.07,0,0.75,88000
804741,Toronto,2021-01-08,0.09,0.27,0.07,0.57,76270
367695,Kitchener,2022-06-12,0.35,0.26,0.14,0.25,70797
323074,Guelph,2021-03-30,0.25,0.24,0.47,0.04,62886
883483,Kitchener,2021-09-16,0.02,0.35,0.26,0.37,97870
581825,Oakville,2021-12-28,0.15,0.19,0.48,0.18,42632
422211,Mississauga,2021-09-08,0.14,0.25,0.52,0.09,96129
426182,Mississauga,2021-05-17,0.39,0.26,0.08,0.27,104522
726468,Toronto,2020-08-30,0.18,0.26,0.53,0.03,72855
131952,London,2022-08-06,0.07,0.27,0.42,0.24,46326
549989,Guelph,2020-07-13,0.08,0.09,0.56,0.27,42005
776752,Hamilton,2021-05-22,0.1,0.08,0.56,0.26,95489
914756,Waterloo,2020-11-03,0.15,0.07,0.09,0.69,119090
76566,Brampton,2022-03-08,0.35,0.3,0.19,0.16,47933
67596,Brampton,2020-01-26,0.04,0.34,0.5,0.12,60916
729025,Toronto,2022-09-18,0.12,0.2,0.38,0.3,69461
291000,Mississauga,2020-02-03,0.06,0.37,0.04,0.53,104598
753446,London,2020-05-24,0.35,0.26,0.35,0.04,37849
373497,Guelph,2022-04-05,0.04,0.14,0.02,0.8,89593
266193,Kitchener,2020-01-07,0.13,0.11,0.58,0.18,114315
992213,Stratford,2022-08-11,0.24,0.33,0.23,0.2,67546
454676,Waterloo,2020-04-02,0,0.16,0.38,0.46,46944
662282,Guelph,2021-04-02,0.23,0.1,0.03,0.64,104050
716342,Toronto,2021-09-27,0.17,0.38,0.08,0.37,113677
987437,London,2021-05-23,0.08,0.13,0.35,0.44,64763
338695,Hamilton,2021-06-01,0.01,0.12,0.51,0.36,93378
614862,Hamilton,2022-04-12,0,0.12,0.45,0.43,61034
527509,Guelph,2021-08-25,0.3,0.02,0.08,0.6,32043
914099,Stratford,2022-08-29,0.15,0.32,0.19,0.34,62215
236102,Hamilton,2022-05-28,0.24,0.11,0.13,0.52,35598
920099,Mississauga,2021-06-26,0.19,0.29,0.25,0.27,86705
685225,Hamilton,2020-11-18,0.01,0.09,0.47,0.43,80833
164730,Kitchener,2020-05-28,0.09,0.34,0.44,0.13,113706
381053,Brampton,2020-10-05,0.25,0.09,0.48,0.18,75407
543923,Guelph,2022-07-24,0.34,0.31,0.12,0.23,91810
781972,Toronto,2020-01-31,0.31,0.39,0.3,0,96861
57919,Guelph,2022-05-16,0.13,0.27,0.03,0.57,48797
832210,Brampton,2022-02-03,0.39,0.11,0.37,0.13,65455
787724,Mississauga,2021-03-20,0.31,0.15,0.3,0.24,43522
303289,Brampton,2020-03-17,0,0.1,0.05,0.85,97289
664634,Brampton,2020-12-26,0.01,0.32,0,0.67,36490
120904,Kitchener,2021-07-20,0.35,0.12,0.39,0.14,34919
904528,Toronto,2020-10-19,0.07,0.24,0.34,0.35,73560
800856,Mississauga,2020-03-25,0.15,0.23,0.36,0.26,39021
639061,Stratford,2020-07-11,0.36,0.36,0.2,0.08,54103
469880,Guelph,2021-07-26,0.06,0.36,0.4,0.18,115724
419792,Waterloo,2021-06-16,0.04,0.01,0.16,0.79,119396
718458,Waterloo,2022-08-22,0.05,0.34,0.23,0.38,45970
26841,London,2020-01-16,0.03,0.33,0.08,0.56,109902
500452,Hamilton,2021-02-20,0.1,0.22,0.15,0.53,118235
285729,Waterloo,2021-07-17,0.05,0.14,0.31,0.5,65728
140026,Brampton,2021-09-26,0.05,0.29,0.03,0.63,71285
541633,Hamilton,2022-08-24,0.25,0.19,0.41,0.15,30175
228160,Guelph,2022-05-27,0.29,0.19,0.06,0.46,62847
925328,Stratford,2021-12-24,0.35,0.15,0.27,0.23,76551
951836,Oakville,2021-11-05,0.23,0.03,0.31,0.43,77901
397945,Waterloo,2020-12-11,0.22,0.05,0.54,0.19,88859
279861,Waterloo,2020-08-04,0.34,0.37,0.14,0.15,80482
711459,Oakville,2020-05-23,0.04,0.19,0.43,0.34,39511
416173,Oakville,2022-03-29,0.38,0.06,0.12,0.44,34157
366137,Oakville,2021-03-02,0.21,0.08,0.54,0.17,59635
715594,Mississauga,2021-05-22,0.15,0.34,0.13,0.38,104424
858054,Brampton,2020-01-12,0.24,0.09,0.36,0.31,58972
969545,Toronto,2021-11-27,0.29,0.07,0.21,0.43,90026
21678,Mississauga,2022-03-01,0.16,0.17,0.14,0.53,65813
928188,Kitchener,2021-09-22,0.26,0.31,0.08,0.35,58162
591518,Kitchener,2021-10-04,0.01,0.1,0.17,0.72,37075
509370,Waterloo,2022-08-20,0.36,0,0.45,0.19,65363
583219,Oakville,2020-10-01,0.23,0.37,0.11,0.29,35010
852696,Brampton,2021-09-27,0.1,0.04,0.19,0.67,40605
858956,Oakville,2022-04-30,0.24,0.1,0.23,0.43,85691
966799,Mississauga,2022-01-03,0.02,0.18,0.06,0.74,83669
411182,Mississauga,2020-03-26,0.33,0.2,0.36,0.11,33135
182917,Brampton,2022-09-14,0.25,0.28,0.45,0.02,112573
108008,Hamilton,2020-04-16,0.02,0.09,0.39,0.5,60566
395582,Brampton,2022-03-04,0.39,0.06,0.21,0.34,100053
870711,Brampton,2022-01-13,0.24,0.26,0.32,0.18,96995
741499,Oakville,2021-02-06,0.3,0.24,0,0.46,52699
679511,Waterloo,2021-05-06,0.07,0.27,0.33,0.33,92875
402586,Toronto,2020-12-06,0.3,0.16,0.42,0.12,45959
355989,Hamilton,2021-04-07,0.26,0.19,0.51,0.04,36381
992472,Mississauga,2020-04-09,0.32,0.35,0.26,0.07,58512
361547,Kitchener,2020-10-31,0.03,0.1,0.24,0.63,63315
95898,Kitchener,2021-01-26,0.18,0.3,0.11,0.41,65542
387101,Mississauga,2021-02-12,0.34,0.07,0.35,0.24,90446
861908,Stratford,2021-01-25,0.17,0.26,0.44,0.13,54623
640814,Brampton,2022-02-10,0.33,0.11,0.22,0.34,62964
548400,Brampton,2022-08-15,0.39,0.09,0.46,0.06,119235
763525,Oakville,2022-09-22,0.15,0.08,0.36,0.41,103029
22720,Brampton,2022-05-29,0.13,0.14,0.47,0.26,118809
470487,Hamilton,2022-01-16,0.15,0.02,0.15,0.68,40837
912710,London,2021-06-17,0.28,0.13,0.28,0.31,92136
143387,Brampton,2022-03-10,0.18,0.38,0.42,0.02,103568
950201,Guelph,2021-10-12,0.31,0.05,0.2,0.44,105604
342337,Stratford,2020-10-31,0.06,0.06,0.25,0.63,57182
490332,Kitchener,2022-06-20,0.03,0.19,0.42,0.36,71636
980561,Guelph,2021-06-11,0.01,0.19,0.4,0.4,46042
922966,Kitchener,2022-08-09,0.3,0,0.21,0.49,93721
798799,Brampton,2020-07-02,0.13,0.3,0.26,0.31,108114
189231,Hamilton,2022-07-09,0.24,0.29,0.41,0.06,99564
803918,Stratford,2020-07-10,0.38,0.32,0.21,0.09,98796
110894,Mississauga,2020-12-21,0.14,0.39,0,0.47,30885
27886,Stratford,2021-05-30,0.28,0.21,0.11,0.4,115675
920501,Kitchener,2020-11-24,0,0.15,0.41,0.44,107049
756430,Stratford,2022-01-17,0.39,0.02,0.53,0.06,77611
630192,Hamilton,2022-06-21,0.3,0.03,0.22,0.45,86119
282371,Mississauga,2020-08-13,0.3,0.39,0.19,0.12,89669
106992,Hamilton,2022-04-24,0.34,0.32,0.13,0.21,64406
675665,Oakville,2020-04-08,0.02,0.35,0.38,0.25,48666
527532,Toronto,2022-09-10,0.04,0.17,0.43,0.36,40121
334585,Kitchener,2020-04-14,0.01,0.16,0.29,0.54,41094
895244,Guelph,2020-09-18,0.08,0.26,0.47,0.19,75792
650647,Guelph,2021-07-27,0.24,0.15,0.44,0.17,112835
715115,Hamilton,2020-09-15,0.13,0,0.4,0.47,112002
188354,Waterloo,2021-07-22,0.35,0.13,0.17,0.35,49589
796222,London,2020-02-13,0.38,0.04,0.35,0.23,44246
